Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price,Customer Name,Segment,Country,City,State,Postal Code,Region
CM-13518,2015-07-26,2015-08-02,Standard Class,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,1240,Helen Andreada,Consumer,United States,San Francisco,California,94110,West
AS-11103,2017-12-07,2017-12-11,Standard Class,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,2617,Debra Catini,Consumer,United States,Richmond,Virginia,23223,South
HE-15663,2014-12-29,2015-01-03,Second Class,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,2818,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West
CG-13384,2014-12-29,2015-01-03,Second Class,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,1543,Shui Tom,Consumer,United States,Albuquerque,New Mexico,87105,West
DV-13909,2015-02-14,2015-02-19,Standard Class,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,3012,Karl Braun,Consumer,United States,Akron,Ohio,44312,East
CM-13519,2015-02-14,2015-02-19,Standard Class,TEC-PH-10002834,Technology,Phones,Google Nexus 5,3734,Karl Braun,Consumer,United States,Akron,Ohio,44312,East
AS-11104,2015-02-14,2015-02-19,Standard Class,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,1081,Karl Braun,Consumer,United States,Akron,Ohio,44312,East
HE-15664,2015-02-14,2015-02-19,Standard Class,OFF-AR-10004999,Office Supplies,Art,Newell 315,2594,Karl Braun,Consumer,United States,Akron,Ohio,44312,East
CG-13385,2015-02-14,2015-02-19,Standard Class,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,1075,Karl Braun,Consumer,United States,Akron,Ohio,44312,East
DV-13910,2016-01-25,2016-01-27,First Class,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",3841,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East
CM-13520,2016-01-25,2016-01-27,First Class,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",1643,Todd Boyes,Corporate,United States,Plainfield,New Jersey,7060,East
AS-11105,2017-04-01,2017-04-07,Standard Class,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2659,John Castell,Consumer,United States,New York City,New York,10011,East
HE-15665,2017-10-03,2017-10-09,Standard Class,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,3884,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South
CG-13386,2017-10-03,2017-10-09,Standard Class,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,4434,Patrick O'Brill,Consumer,United States,Hialeah,Florida,33012,South
DV-13911,2017-09-01,2017-09-06,Standard Class,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,2593,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West
CM-13521,2017-09-01,2017-09-06,Standard Class,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,2218,Sung Shariari,Consumer,United States,Redmond,Washington,98052,West
AS-11106,2015-12-21,2015-12-27,Standard Class,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,4040,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South
HE-15666,2015-12-21,2015-12-27,Standard Class,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",4436,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South
CG-13387,2015-12-20,2015-12-24,Standard Class,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,4749,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West
DV-13912,2015-12-20,2015-12-24,Standard Class,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,1104,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West
CM-13522,2015-11-27,2015-12-01,Standard Class,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,3853,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West
AS-11107,2015-11-27,2015-12-01,Standard Class,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1414,Steve Nguyen,Home Office,United States,Los Angeles,California,90049,West
HE-15667,2017-08-27,2017-09-01,Standard Class,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,3149,Dana Kaydos,Consumer,United States,Franklin,Tennessee,37064,South
CG-13388,2014-03-22,2014-03-22,Same Day,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",4854,Vivian Mathis,Consumer,United States,Portage,Indiana,46368,Central
DV-13913,2017-12-17,2017-12-21,Standard Class,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,2728,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South
CM-13523,2017-03-19,2017-03-22,First Class,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",2301,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West
AS-11108,2017-03-19,2017-03-22,First Class,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,4384,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West
HE-15668,2017-03-19,2017-03-22,First Class,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,4156,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West
CG-13389,2017-03-19,2017-03-22,First Class,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,2284,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West
DV-13914,2016-09-18,2016-09-25,Standard Class,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,4365,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East
CM-13524,2016-09-18,2016-09-25,Standard Class,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,2513,Magdelene Morse,Consumer,United States,New Rochelle,New York,10801,East
AS-11109,2017-11-24,2017-11-29,Second Class,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,4440,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West
HE-15669,2017-11-24,2017-11-29,Second Class,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2235,Mark Van Huff,Consumer,United States,Mesa,Arizona,85204,West
CG-13390,2017-04-11,2017-04-15,Standard Class,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,1342,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130,East
DV-13915,2017-04-11,2017-04-15,Standard Class,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,4797,Jack Lebron,Consumer,United States,Lancaster,Ohio,43130,East
CM-13525,2017-12-10,2017-12-12,Second Class,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,2553,Alex Grayson,Consumer,United States,Stockton,California,95207,West
AS-11110,2017-12-10,2017-12-12,Second Class,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,4830,Alex Grayson,Consumer,United States,Stockton,California,95207,West
HE-15670,2017-11-24,2017-11-26,Second Class,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4479,Michael Dominguez,Corporate,United States,Asheville,North Carolina,28806,South
CG-13391,2015-12-04,2015-12-07,Second Class,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2540,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South
DV-13916,2015-12-04,2015-12-07,Second Class,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,2166,Rose O'Brian,Consumer,United States,Clarksville,Tennessee,37042,South
CM-13526,2017-12-11,2017-12-11,Same Day,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,2075,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central
AS-11111,2017-12-11,2017-12-11,Same Day,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,3592,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central
HE-15671,2017-12-11,2017-12-11,Same Day,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,4060,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central
CG-13392,2016-05-21,2016-05-23,First Class,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,4738,Christine Phan,Corporate,United States,Warwick,Rhode Island,2886,East
DV-13917,2017-02-17,2017-02-21,Second Class,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,3939,Lauren Leatherbury,Consumer,United States,Lafayette,Louisiana,70506,South
CM-13527,2017-05-20,2017-05-22,Second Class,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1377,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central
AS-11112,2017-05-20,2017-05-22,Second Class,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",2096,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central
HE-15672,2017-05-20,2017-05-22,Second Class,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,4743,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central
CG-13393,2017-05-20,2017-05-22,Second Class,OFF-FA-10001843,Office Supplies,Fasteners,Staples,1409,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central
DV-13918,2017-05-20,2017-05-22,Second Class,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2827,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central
CM-13528,2017-09-11,2017-09-13,Second Class,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,4998,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central
AS-11113,2017-09-11,2017-09-13,Second Class,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4369,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central
HE-15673,2016-11-05,2016-11-10,Standard Class,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,1547,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central
CG-13394,2016-11-05,2016-11-10,Standard Class,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,2924,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central
DV-13919,2016-11-05,2016-11-10,Standard Class,OFF-LA-10000414,Office Supplies,Labels,Avery 503,3529,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central
CM-13529,2017-07-23,2017-07-25,Second Class,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",3986,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514,Central
AS-11114,2017-07-23,2017-07-25,Second Class,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",2550,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514,Central
HE-15674,2016-11-18,2016-11-24,Standard Class,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,1730,Sean Braxton,Corporate,United States,Kent,Ohio,44240,East
CG-13395,2014-04-25,2014-04-30,Standard Class,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1396,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West
DV-13920,2014-04-25,2014-04-30,Standard Class,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,4437,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West
CM-13530,2014-04-25,2014-04-30,Standard Class,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,3384,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West
AS-11115,2015-11-30,2015-12-02,Second Class,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2503,Paul Stevenson,Home Office,United States,Henderson,Kentucky,42420,South
HE-15675,2015-11-30,2015-12-02,Second Class,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",3419,Paul Stevenson,Home Office,United States,Henderson,Kentucky,42420,South
CG-13396,2015-10-25,2015-10-30,Standard Class,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,3553,Trudy Brown,Consumer,United States,San Francisco,California,94110,West
DV-13921,2015-10-25,2015-10-30,Standard Class,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,4683,Trudy Brown,Consumer,United States,San Francisco,California,94110,West
CM-13531,2015-07-20,2015-07-27,Standard Class,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,3681,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central
AS-11116,2015-07-20,2015-07-27,Standard Class,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,2703,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central
HE-15676,2015-07-20,2015-07-27,Standard Class,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,2315,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central
CG-13397,2015-07-20,2015-07-27,Standard Class,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",3353,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central
DV-13922,2016-10-27,2016-11-02,Standard Class,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,3350,Bart Pistole,Corporate,United States,San Francisco,California,94122,West
CM-13532,2016-10-27,2016-11-02,Standard Class,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",1291,Bart Pistole,Corporate,United States,San Francisco,California,94122,West
AS-11117,2017-11-20,2017-11-22,First Class,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,3641,Carlos Daly,Consumer,United States,New York City,New York,10035,East
HE-15677,2017-11-20,2017-11-22,First Class,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",4775,Carlos Daly,Consumer,United States,New York City,New York,10035,East
CG-13398,2017-11-20,2017-11-22,First Class,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3263,Carlos Daly,Consumer,United States,New York City,New York,10035,East
DV-13923,2017-11-20,2017-11-22,First Class,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,1434,Carlos Daly,Consumer,United States,New York City,New York,10035,East
CM-13533,2016-09-08,2016-09-12,Standard Class,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1076,Ken Black,Corporate,United States,Dallas,Texas,75081,Central
AS-11118,2016-09-08,2016-09-12,Standard Class,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",1445,Ken Black,Corporate,United States,Dallas,Texas,75081,Central
HE-15678,2014-07-20,2014-07-20,Same Day,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,4500,Scot Wooten,Consumer,United States,Springfield,Ohio,45503,East
CG-13399,2014-07-20,2014-07-20,Same Day,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,1003,Scot Wooten,Consumer,United States,Springfield,Ohio,45503,East
DV-13924,2016-11-15,2016-11-19,Standard Class,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,3492,Anna Häberlin,Corporate,United States,San Diego,California,92024,West
CM-13534,2014-07-07,2014-07-11,Standard Class,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",3606,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East
AS-11119,2014-07-07,2014-07-11,Standard Class,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",4558,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East
HE-15679,2016-03-17,2016-03-17,Same Day,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",4471,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East
CG-13400,2016-03-17,2016-03-17,Same Day,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1387,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East
DV-13925,2016-03-17,2016-03-17,Same Day,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,3632,Gary Zandusky,Consumer,United States,Columbia,Maryland,21044,East
CM-13535,2016-12-26,2016-12-27,First Class,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,3947,Roy Collins,Consumer,United States,Colorado Springs,Colorado,80906,West
AS-11120,2014-09-02,2014-09-04,First Class,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,4511,Clay Ludtke,Consumer,United States,New York City,New York,10009,East
HE-15680,2015-07-05,2015-07-10,Standard Class,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,2522,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CG-13401,2015-07-05,2015-07-10,Standard Class,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,3882,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,19140,East
DV-13926,2016-11-20,2016-11-25,Standard Class,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",1303,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central
CM-13536,2016-11-20,2016-11-25,Standard Class,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,2461,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central
AS-11121,2016-11-20,2016-11-25,Standard Class,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1329,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central
HE-15681,2014-05-06,2014-05-11,Standard Class,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,1193,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West
CG-13402,2014-05-06,2014-05-11,Standard Class,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,3573,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West
DV-13927,2014-06-21,2014-06-24,First Class,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",2708,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East
CM-13537,2014-06-21,2014-06-24,First Class,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,1913,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East
AS-11122,2014-06-21,2014-06-24,First Class,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",4393,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East
HE-15682,2017-08-19,2017-08-23,Standard Class,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,1998,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,1841,East
CG-13403,2014-11-29,2014-12-06,Standard Class,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,4537,Alan Hwang,Consumer,United States,San Francisco,California,94122,West
DV-13928,2014-11-29,2014-12-06,Standard Class,OFF-FA-10003495,Office Supplies,Fasteners,Staples,4463,Alan Hwang,Consumer,United States,San Francisco,California,94122,West
CM-13538,2017-04-09,2017-04-12,Second Class,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,3931,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central
AS-11123,2014-12-20,2014-12-27,Standard Class,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1444,Mark Hamilton,Consumer,United States,Hamilton,Ohio,45011,East
HE-15683,2014-12-17,2014-12-24,Standard Class,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,1057,Erin Creighton,Consumer,United States,Columbus,Ohio,43229,East
CG-13404,2015-11-17,2015-11-21,Second Class,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,1476,Greg Hansen,Consumer,United States,Chicago,Illinois,60610,Central
DV-13929,2014-03-04,2014-03-09,Standard Class,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",3151,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South
CM-13539,2017-05-18,2017-05-19,First Class,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",4028,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South
AS-11124,2017-05-18,2017-05-19,First Class,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,2523,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South
HE-15684,2017-05-18,2017-05-19,First Class,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,1463,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South
CG-13405,2017-05-18,2017-05-19,First Class,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,2730,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South
DV-13930,2017-05-18,2017-05-19,First Class,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,2043,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South
CM-13540,2017-09-22,2017-09-28,Standard Class,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,2697,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West
AS-11125,2017-03-21,2017-03-27,Standard Class,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",3646,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,74133,Central
HE-15685,2017-09-14,2017-09-14,Same Day,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,3476,Liz Thompson,Consumer,United States,Orange,New Jersey,7050,East
CG-13406,2016-11-03,2016-11-08,Second Class,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,1894,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South
DV-13931,2016-11-03,2016-11-08,Second Class,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,1872,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South
CM-13541,2016-11-03,2016-11-08,Second Class,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,3662,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South
AS-11126,2016-11-03,2016-11-08,Second Class,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,1907,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South
HE-15686,2016-11-03,2016-11-08,Second Class,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,4007,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South
CG-13407,2016-05-03,2016-05-08,Standard Class,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,4743,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central
DV-13932,2016-05-03,2016-05-08,Standard Class,OFF-AR-10003217,Office Supplies,Art,Newell 316,1397,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central
CM-13542,2016-05-03,2016-05-08,Standard Class,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,1979,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central
AS-11127,2016-12-27,2017-01-02,Standard Class,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,3623,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central
HE-15687,2016-12-27,2017-01-02,Standard Class,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",1511,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central
CG-13408,2016-07-22,2016-07-26,Standard Class,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,3808,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central
DV-13933,2016-07-22,2016-07-26,Standard Class,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,2808,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central
CM-13543,2016-07-22,2016-07-26,Standard Class,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,1971,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central
AS-11128,2016-07-22,2016-07-26,Standard Class,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,4482,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central
HE-15688,2014-11-16,2014-11-21,Standard Class,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",3944,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central
CG-13409,2014-11-16,2014-11-21,Standard Class,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,2390,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central
DV-13934,2014-11-16,2014-11-21,Standard Class,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,2421,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central
CM-13544,2014-11-16,2014-11-21,Standard Class,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",1804,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central
AS-11129,2015-06-19,2015-06-23,Standard Class,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,4403,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West
HE-15689,2015-06-19,2015-06-23,Standard Class,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,1109,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West
CG-13410,2015-06-19,2015-06-23,Standard Class,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,4079,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West
